Date,Winner,Loser,B365W,B365L,Year
2014-02-23,Gulbis E.,Tsonga J.W.,2.1,1.72,2014
2014-02-17,Klizan M.,Garcia-Lopez G.,2.0,1.72,2014
2014-02-17,Lajovic D.,Volandri F.,1.83,1.83,2014
2014-02-17,Bagnis F.,Souza J.,2.0,1.72,2014
2014-02-18,Bellucci T.,Giraldo S.,2.0,1.72,2014
2014-02-18,Delbonis F.,Clezar G.,1.36,3.0,2014
2014-02-18,Andujar P.,Reister J.,1.36,3.0,2014
2014-02-18,Dolgopolov O.,Almagro N.,3.75,1.25,2014
2014-02-18,Ramos A.,Mayer L.,2.2,1.61,2014
2014-02-18,Sousa J.,Granollers M.,2.37,1.53,2014
2014-02-18,Robredo T.,Carreno-Busta P.,1.22,4.0,2014
2014-02-18,Monaco J.,Zeballos H.,1.36,3.0,2014
2014-02-18,Cuevas P.,Gonzalez A.,1.5,2.5,2014
2014-02-18,Fognini F.,Bedene A.,1.2,4.33,2014
2014-02-18,Ferrer D.,Chardy J.,1.11,6.5,2014
2014-02-19,Montanes A.,Haase R.,2.37,1.53,2014
2014-02-19,Andujar P.,Klizan M.,1.57,2.25,2014
2014-02-19,Robredo T.,Lajovic D.,1.12,6.0,2014
2014-02-19,Bellucci T.,Monaco J.,2.2,1.61,2014
2014-02-20,Ferrer D.,Delbonis F.,1.07,9.0,2014
2014-02-20,Dolgopolov O.,Bagnis F.,1.2,4.33,2014
2014-02-20,Fognini F.,Cuevas P.,1.22,4.0,2014
2014-02-20,Nadal R.,Montanes A.,1.02,19.0,2014
2014-02-21,Sousa J.,Ramos A.,3.0,1.36,2014
2014-02-21,Dolgopolov O.,Fognini F.,2.37,1.57,2014
2014-02-21,Ferrer D.,Bellucci T.,1.12,6.0,2014
2014-02-21,Andujar P.,Robredo T.,3.4,1.33,2014
2014-02-22,Dolgopolov O.,Ferrer D.,4.33,1.22,2014
2014-02-22,Nadal R.,Andujar P.,1.01,21.0,2014
2014-02-23,Nadal R.,Dolgopolov O.,1.14,5.5,2014
2014-02-24,Sela D.,Falla A.,1.83,1.83,2014
2014-02-25,Chardy J.,Ebden M.,1.36,3.0,2014
2014-02-25,Querrey S.,Hank T.,1.02,17.0,2014
2014-02-25,Lopez F.,Roger-Vasselin E.,1.57,2.25,2014
2014-02-25,Anderson K.,Robert S.,1.28,3.5,2014
2014-02-25,Sousa J.,Mannarino A.,2.0,1.72,2014
2014-02-25,Karlovic I.,Isner J.,2.25,1.57,2014
2014-02-26,Dolgopolov O.,Pospisil V.,1.66,2.1,2014
2014-02-26,Ferrer D.,Kukushkin M.,1.12,6.0,2014
2014-02-26,Gulbis E.,Lu Y.H.,1.22,4.0,2014
2014-02-26,Simon G.,Smyczek T.,1.36,3.0,2014
2014-02-26,Dimitrov G.,Matosevic M.,1.28,3.5,2014
2014-02-26,Young D.,Nieminen J.,3.0,1.36,2014
2014-02-26,Goffin D.,Kubot L.,1.4,2.75,2014
2014-02-26,Baghdatis M.,Reyes-Varela M.A.,1.08,8.0,2014
2014-02-26,Murray A.,Andujar P.,1.08,8.0,2014
2014-02-26,Dolgopolov O.,Chardy J.,1.57,2.25,2014
2014-02-26,Anderson K.,Querrey S.,1.5,2.5,2014
2014-02-26,Simon G.,Young D.,1.25,3.75,2014
2014-02-26,Karlovic I.,Sela D.,1.44,2.62,2014
2014-02-27,Ferrer D.,Lopez F.,1.28,3.5,2014
2014-02-27,Gulbis E.,Goffin D.,1.14,5.5,2014
2014-02-27,Dimitrov G.,Baghdatis M.,1.18,4.5,2014
2014-02-27,Murray A.,Sousa J.,1.05,11.0,2014
2014-02-27,Dolgopolov O.,Karlovic I.,1.44,2.62,2014
2014-02-28,Anderson K.,Ferrer D.,3.4,1.3,2014
2014-02-28,Murray A.,Simon G.,1.14,5.5,2014
2014-02-28,Dimitrov G.,Gulbis E.,1.8,1.9,2014
2014-03-01,Anderson K.,Dolgopolov O.,2.75,1.44,2014
2014-03-01,Dimitrov G.,Murray A.,2.75,1.44,2014
2014-03-02,Dimitrov G.,Anderson K.,1.44,2.75,2014
2014-02-24,Bautista R.,Ungur A.,1.14,5.5,2014
2014-02-24,Tursunov D.,Lacko L.,1.53,2.37,2014
2014-02-24,Seppi A.,Mayer F.,2.5,1.5,2014
2014-02-24,Federer R.,Becker B.,1.03,15.0,2014
2014-02-24,Kohlschreiber P.,De Bakker T.,1.22,4.0,2014
2014-02-25,Berdych T.,Copil M.,1.03,15.0,2014
2014-02-25,Rosol L.,Brands D.,2.37,1.53,2014
2014-02-25,Youzhny M.,Przysiezny M.,1.22,4.0,2014
2014-02-25,Stepanek R.,Russell M.,1.36,3.0,2014
2014-02-25,Jaziri M.,Sijsling I.,3.25,1.33,2014
2014-02-25,Devvarman S.,Del Potro J.M.,10.0,1.06,2014
2014-02-25,Stakhovsky S.,Dodig I.,2.62,1.44,2014
2014-02-25,Ward J.,Gabashvili T.,2.75,1.4,2014
2014-02-25,Djokovic N.,Istomin D.,1.02,17.0,2014
2014-02-25,Davydenko N.,Golubev A.,1.5,2.5,2014
2014-02-25,Tsonga J.W.,Hanescu V.,1.12,6.0,2014
2014-02-26,Jaziri M.,Devvarman S.,2.75,1.4,2014
2014-02-26,Kohlschreiber P.,Seppi A.,1.33,3.25,2014
2014-02-26,Rosol L.,Tursunov D.,2.75,1.4,2014
2014-02-26,Berdych T.,Stakhovsky S.,1.06,10.0,2014
2014-02-26,Tsonga J.W.,Davydenko N.,1.25,3.75,2014
2014-02-26,Youzhny M.,Ward J.,1.12,6.0,2014
2014-02-26,Federer R.,Stepanek R.,1.06,10.0,2014
2014-02-26,Djokovic N.,Bautista R.,1.02,17.0,2014
2014-02-27,Kohlschreiber P.,Jaziri M.,1.11,6.5,2014
2014-02-27,Djokovic N.,Youzhny M.,1.03,15.0,2014
2014-02-27,Berdych T.,Tsonga J.W.,1.33,3.25,2014
2014-02-27,Federer R.,Rosol L.,1.07,9.0,2014
2014-02-28,Berdych T.,Kohlschreiber P.,1.14,5.5,2014
2014-02-28,Federer R.,Djokovic N.,4.33,1.22,2014
2014-03-01,Federer R.,Berdych T.,1.66,2.2,2014
2014-02-24,Pella G.,Mayer L.,2.37,1.53,2014
2014-02-24,Souza J.,Haase R.,2.87,1.38,2014
2014-02-25,Zeballos H.,Cuevas P.,2.37,1.53,2014
2014-02-25,Montanes A.,Bedene A.,1.8,1.9,2014
2014-02-25,Delbonis F.,Volandri F.,1.25,3.75,2014
2014-02-25,Haider-Maurer A.,Reister J.,2.1,1.66,2014
2014-02-25,Dutra Silva R.,Garcia-Lopez G.,2.37,1.53,2014
2014-02-25,Lorenzi P.,Riba P.,1.5,2.5,2014
2014-02-25,Klizan M.,Clezar G.,1.4,2.75,2014
2014-02-25,Starace P.,Gonzalez A.,1.57,2.25,2014
2014-02-25,Bellucci T.,Giraldo S.,1.5,2.5,2014
2014-02-25,Ramos A.,Elias G.,1.36,3.0,2014
2014-02-26,Zeballos H.,Pella G.,2.25,1.57,2014
2014-02-26,Delbonis F.,Almagro N.,3.4,1.3,2014
2014-02-26,Montanes A.,Souza J.,1.5,2.5,2014
2014-02-26,Haas T.,Starace P.,1.4,2.75,2014
2014-02-27,Monaco J.,Ramos A.,1.83,1.83,2014
2014-02-27,Lorenzi P.,Dutra Silva R.,1.5,2.5,2014
2014-02-27,Klizan M.,Granollers M.,2.0,1.72,2014
2014-02-27,Bellucci T.,Haider-Maurer A.,1.22,4.0,2014
2014-02-28,Lorenzi P.,Monaco J.,2.75,1.4,2014
2014-02-28,Delbonis F.,Montanes A.,1.36,3.0,2014
2014-02-28,Haas T.,Zeballos H.,1.28,3.5,2014
2014-03-01,Bellucci T.,Klizan M.,1.57,2.25,2014
2014-03-01,Lorenzi P.,Haas T.,3.4,1.33,2014
2014-03-01,Delbonis F.,Bellucci T.,1.72,2.1,2014
2014-03-02,Delbonis F.,Lorenzi P.,1.44,2.75,2014
2014-03-06,Falla A.,Delbonis F.,1.5,2.5,2014
2014-03-06,Smyczek T.,Sock J.,2.25,1.57,2014
2014-03-06,Stakhovsky S.,Kubot L.,1.44,2.62,2014
2014-03-06,Roger-Vasselin E.,Becker B.,1.36,3.0,2014
2014-03-06,Russell M.,Young D.,2.0,1.72,2014
2014-03-06,Stepanek R.,Istomin D.,2.37,1.53,2014
2014-03-06,Vesely J.,Sijsling I.,2.62,1.44,2014
2014-03-06,Rosol L.,Lajovic D.,1.61,2.2,2014
2014-03-06,Giraldo S.,Gimeno-Traver D.,1.4,2.75,2014
2014-03-06,Monaco J.,Polansky P.,1.72,2.0,2014
2014-03-07,Hewitt L.,Ebden M.,1.25,3.75,2014
2014-03-07,Chardy J.,Williams R.,1.36,3.0,2014
2014-03-07,Mathieu P.H.,Ginepri R.,1.53,2.37,2014
2014-03-07,Harrison R.,Golubev A.,1.57,2.25,2014
2014-03-07,Karlovic I.,Bogomolov A.,1.33,3.25,2014
2014-03-07,Querrey S.,Kuznetsov Al.,1.3,3.4,2014
2014-03-07,Lu Y.H.,Kamke T.,1.72,2.0,2014
2014-03-07,Kukushkin M.,Groth S.,1.53,2.37,2014
2014-03-07,Sousa J.,Nedovyesov A.,1.4,2.75,2014
2014-03-07,Benneteau J.,Munoz-De La Nava D.,1.18,4.5,2014
2014-03-07,Gabashvili T.,Mahut N.,2.25,1.57,2014
2014-03-07,Gonzalez A.,Mannarino A.,3.0,1.36,2014
2014-03-07,Matosevic M.,Klahn B.,1.57,2.25,2014
2014-03-07,Hanescu V.,Robert S.,1.8,1.9,2014
2014-03-07,Bautista R.,Johnson S.,1.36,3.0,2014
2014-03-07,Zeballos H.,Ram R.,1.9,1.8,2014
2014-03-08,Lopez F.,Sela D.,1.5,2.5,2014
2014-03-08,Lorenzi P.,Carreno-Busta P.,1.83,1.83,2014
2014-03-08,Thiem D.,Kosakowski D.,1.36,3.0,2014
2014-03-08,Haase R.,Smith J.P.,1.28,3.5,2014
2014-03-08,Nieminen J.,Brands D.,1.72,2.0,2014
2014-03-08,Davydenko N.,Goffin D.,1.44,2.62,2014
2014-03-08,Falla A.,Janowicz J.,3.0,1.36,2014
2014-03-08,Haas T.,Chardy J.,1.9,1.8,2014
2014-03-08,Anderson K.,Hewitt L.,1.36,3.0,2014
2014-03-08,Murray A.,Rosol L.,1.05,11.0,2014
2014-03-08,Seppi A.,Querrey S.,2.2,1.61,2014
2014-03-08,Dolgopolov O.,Smyczek T.,1.16,5.0,2014
2014-03-08,Tursunov D.,Monaco J.,1.5,2.5,2014
2014-03-08,Vesely J.,Andujar P.,2.2,1.61,2014
2014-03-08,Raonic M.,Roger-Vasselin E.,1.44,2.62,2014
2014-03-08,Federer R.,Mathieu P.H.,1.02,17.0,2014
2014-03-09,Wawrinka S.,Karlovic I.,1.18,4.5,2014
2014-03-09,Fognini F.,Harrison R.,1.4,2.75,2014
2014-03-09,Nishikori K.,Giraldo S.,1.22,4.0,2014
2014-03-09,Nadal R.,Stepanek R.,1.04,13.0,2014
2014-03-09,Monfils G.,Stakhovsky S.,1.22,4.0,2014
2014-03-09,Bautista R.,Berdych T.,6.5,1.11,2014
2014-03-09,Cilic M.,Lorenzi P.,1.1,7.0,2014
2014-03-09,Gonzalez A.,Dodig I.,5.5,1.14,2014
2014-03-09,Kukushkin M.,Pospisil V.,2.0,1.72,2014
2014-03-09,Lu Y.H.,Kohlschreiber P.,3.5,1.28,2014
2014-03-09,Isner J.,Davydenko N.,1.44,2.62,2014
2014-03-09,Robredo T.,Matosevic M.,1.5,2.5,2014
2014-03-09,Thiem D.,Simon G.,2.5,1.5,2014
2014-03-09,Lopez F.,Ward J.,1.18,4.5,2014
2014-03-09,Gulbis E.,Sousa J.,1.14,5.5,2014
2014-03-09,Gasquet R.,Gabashvili T.,1.08,8.0,2014
2014-03-10,Verdasco F.,Zeballos H.,1.18,4.5,2014
2014-03-10,Benneteau J.,Tsonga J.W.,4.0,1.22,2014
2014-03-10,Nieminen J.,Mayer F.,2.25,1.57,2014
2014-03-10,Dimitrov G.,Haase R.,1.11,6.5,2014
2014-03-10,Murray A.,Vesely J.,1.07,9.0,2014
2014-03-10,Federer R.,Tursunov D.,1.06,10.0,2014
2014-03-10,Fognini F.,Monfils G.,3.0,1.36,2014
2014-03-10,Raonic M.,Falla A.,1.2,4.33,2014
2014-03-10,Wawrinka S.,Seppi A.,1.11,6.5,2014
2014-03-11,Anderson K.,Donskoy E.,1.16,5.0,2014
2014-03-11,Dolgopolov O.,Nadal R.,7.0,1.1,2014
2014-03-11,Haas T.,Nishikori K.,2.62,1.44,2014
2014-03-11,Cilic M.,Robredo T.,1.28,3.5,2014
2014-03-11,Bautista R.,Nieminen J.,1.4,2.75,2014
2014-03-11,Verdasco F.,Gasquet R.,3.0,1.36,2014
2014-03-11,Lopez F.,Kukushkin M.,1.44,2.62,2014
2014-03-11,Gulbis E.,Dimitrov G.,1.8,1.9,2014
2014-03-12,Benneteau J.,Thiem D.,1.61,2.2,2014
2014-03-12,Isner J.,Lu Y.H.,1.28,3.5,2014
2014-03-12,Dolgopolov O.,Fognini F.,1.44,2.62,2014
2014-03-12,Raonic M.,Murray A.,2.1,1.66,2014
2014-03-12,Gulbis E.,Bautista R.,1.36,3.0,2014
2014-03-12,Anderson K.,Wawrinka S.,4.5,1.18,2014
2014-03-12,Isner J.,Verdasco F.,1.5,2.5,2014
2014-03-13,Federer R.,Haas T.,1.16,5.0,2014
2014-03-13,Benneteau J.,Lopez F.,1.5,2.5,2014
2014-03-13,Djokovic N.,Cilic M.,1.14,5.5,2014
2014-03-13,Dolgopolov O.,Raonic M.,2.1,1.72,2014
2014-03-14,Federer R.,Anderson K.,1.16,5.0,2014
2014-03-14,Djokovic N.,Benneteau J.,1.05,11.0,2014
2014-03-14,Isner J.,Gulbis E.,2.2,1.66,2014
2014-03-15,Djokovic N.,Isner J.,1.14,5.5,2014
2014-03-15,Federer R.,Dolgopolov O.,1.25,4.0,2014
2014-03-16,Djokovic N.,Federer R.,1.53,2.5,2014
2014-03-19,Ebden M.,Kubot L.,1.72,2.0,2014
2014-03-19,Mannarino A.,Davydenko N.,3.0,1.36,2014
2014-03-19,Montanes A.,Przysiezny M.,2.25,1.57,2014
2014-03-19,De Bakker T.,Hanescu V.,1.83,1.83,2014
2014-03-19,Chardy J.,Monaco J.,1.53,2.37,2014
2014-03-19,Gabashvili T.,Granollers M.,2.1,1.66,2014
2014-03-19,Gonzalez A.,Jaziri M.,2.25,1.57,2014
2014-03-19,Benneteau J.,Edmund K.,1.16,4.5,2014
2014-03-19,Matosevic M.,Falla A.,1.83,1.83,2014
2014-03-19,Dodig I.,Golubev A.,1.5,2.5,2014
2014-03-19,Vesely J.,Volandri F.,1.14,5.0,2014
2014-03-19,Stepanek R.,Brands D.,1.33,3.25,2014
2014-03-19,Karlovic I.,Mathieu P.H.,1.66,2.1,2014
2014-03-19,Thiem D.,Rosol L.,1.72,2.0,2014
2014-03-19,Zeballos H.,Goffin D.,3.25,1.33,2014
2014-03-19,Baghdatis M.,Giraldo S.,2.0,1.72,2014
2014-03-20,Sock J.,Pella G.,1.3,3.4,2014
2014-03-20,Bedene A.,Wang J.,1.53,2.37,2014
2014-03-20,Robert S.,Bogomolov A.,2.37,1.53,2014
2014-03-20,Gimeno-Traver D.,Khachanov K.,1.2,4.33,2014
2014-03-20,Istomin D.,Mahut N.,1.36,3.0,2014
2014-03-20,Roger-Vasselin E.,Sijsling I.,1.66,2.1,2014
2014-03-20,Lacko L.,De Schepper K.,1.4,2.75,2014
2014-03-20,Lu Y.H.,Kukushkin M.,1.53,2.37,2014
2014-03-20,Harrison R.,Delbonis F.,1.36,3.0,2014
2014-03-20,Garcia-Lopez G.,Klahn B.,1.9,1.8,2014
2014-03-20,Nieminen J.,Tomic B.,1.22,4.0,2014
2014-03-20,Hewitt L.,Haase R.,1.44,2.62,2014
2014-03-20,Young D.,Berlocq C.,1.83,1.83,2014
2014-03-20,Sousa J.,Carreno-Busta P.,1.44,2.62,2014
2014-03-20,Bautista R.,Johnson S.,1.36,3.0,2014
2014-03-21,Querrey S.,Stakhovsky S.,1.57,2.25,2014
2014-03-21,Anderson K.,Zeballos H.,1.11,6.5,2014
2014-03-21,Ferrer D.,Gabashvili T.,1.1,7.0,2014
2014-03-21,Gasquet R.,Gonzalez A.,1.1,7.0,2014
2014-03-21,Mayer F.,Dodig I.,2.1,1.66,2014
2014-03-21,Robredo T.,Thiem D.,1.61,2.2,2014
2014-03-21,Federer R.,Karlovic I.,1.08,8.0,2014
2014-03-21,Seppi A.,Stepanek R.,3.25,1.33,2014
2014-03-21,Dimitrov G.,Montanes A.,1.05,11.0,2014
2014-03-21,Djokovic N.,Chardy J.,1.02,17.0,2014
2014-03-21,De Bakker T.,Verdasco F.,3.25,1.33,2014
2014-03-21,Lopez F.,Vesely J.,1.44,2.62,2014
2014-03-21,Nishikori K.,Matosevic M.,1.22,4.0,2014
2014-03-21,Benneteau J.,Gulbis E.,3.25,1.33,2014
2014-03-21,Baghdatis M.,Kohlschreiber P.,3.25,1.33,2014
2014-03-22,Tsonga J.W.,Mannarino A.,1.11,6.5,2014
2014-03-22,Murray A.,Ebden M.,1.07,9.0,2014
2014-03-22,Wawrinka S.,Gimeno-Traver D.,1.04,13.0,2014
2014-03-22,Roger-Vasselin E.,Cilic M.,5.5,1.14,2014
2014-03-22,Berdych T.,Robert S.,1.05,11.0,2014
2014-03-22,Bautista R.,Janowicz J.,1.66,2.1,2014
2014-03-22,Sousa J.,Simon G.,3.0,1.36,2014
2014-03-22,Garcia-Lopez G.,Monfils G.,5.0,1.16,2014
2014-03-22,Dolgopolov O.,Nieminen J.,1.4,2.75,2014
2014-03-22,Bedene A.,Pospisil V.,1.72,2.0,2014
2014-03-22,Isner J.,Young D.,1.18,4.5,2014
2014-03-22,Almagro N.,Querrey S.,1.72,2.0,2014
2014-03-22,Becker B.,Harrison R.,3.0,1.36,2014
2014-03-22,Fognini F.,Lacko L.,1.33,3.25,2014
2014-03-22,Raonic M.,Sock J.,1.22,4.0,2014
2014-03-22,Istomin D.,Tursunov D.,1.72,2.0,2014
2014-03-22,Lajovic D.,Lu Y.H.,3.0,1.36,2014
2014-03-23,Nadal R.,Hewitt L.,1.06,10.0,2014
2014-03-23,Djokovic N.,Mayer F.,1.02,17.0,2014
2014-03-23,Tsonga J.W.,Baghdatis M.,1.16,5.0,2014
2014-03-23,Robredo T.,Benneteau J.,1.57,2.25,2014
2014-03-23,Murray A.,Lopez F.,1.16,5.0,2014
2014-03-23,Gasquet R.,Anderson K.,1.72,2.0,2014
2014-03-23,Federer R.,De Bakker T.,1.02,19.0,2014
2014-03-23,Nishikori K.,Dimitrov G.,2.0,1.72,2014
2014-03-24,Ferrer D.,Seppi A.,1.12,6.0,2014
2014-03-24,Raonic M.,Garcia-Lopez G.,1.16,5.0,2014
2014-03-24,Dolgopolov O.,Lajovic D.,1.11,6.5,2014
2014-03-24,Becker B.,Bedene A.,1.9,1.8,2014
2014-03-24,Wawrinka S.,Roger-Vasselin E.,1.16,5.0,2014
2014-03-24,Fognini F.,Bautista R.,2.1,1.66,2014
2014-03-24,Nadal R.,Istomin D.,1.04,13.0,2014
2014-03-24,Isner J.,Almagro N.,1.72,2.0,2014
2014-03-24,Berdych T.,Sousa J.,1.08,8.0,2014
2014-03-25,Nishikori K.,Ferrer D.,2.5,1.5,2014
2014-03-25,Djokovic N.,Robredo T.,1.04,13.0,2014
2014-03-25,Murray A.,Tsonga J.W.,1.33,3.25,2014
2014-03-25,Dolgopolov O.,Wawrinka S.,3.25,1.33,2014
2014-03-25,Federer R.,Gasquet R.,1.11,6.0,2014
2014-03-25,Raonic M.,Becker B.,1.08,8.0,2014
2014-03-25,Berdych T.,Isner J.,1.36,3.0,2014
2014-03-26,Nadal R.,Fognini F.,1.05,11.0,2014
2014-03-26,Djokovic N.,Murray A.,1.28,3.75,2014
2014-03-27,Nishikori K.,Federer R.,5.5,1.14,2014
2014-03-27,Berdych T.,Dolgopolov O.,1.33,3.4,2014
2014-03-27,Nadal R.,Raonic M.,1.11,6.5,2014
2014-03-28,Djokovic N.,Nishikori K.,1.1,7.0,2014
2014-03-28,Nadal R.,Berdych T.,1.2,4.5,2014
2014-03-30,Djokovic N.,Nadal R.,1.72,2.1,2014
2014-04-07,Sousa J.,Sijsling I.,1.44,2.62,2014
2014-04-07,Berlocq C.,Gabashvili T.,1.5,2.5,2014
2014-04-08,Carballes Baena R.,Goffin D.,3.75,1.25,2014
2014-04-08,Peliwo F.,Volandri F.,3.5,1.28,2014
2014-04-08,Ramos A.,Ouahab L.,1.22,4.0,2014
2014-04-08,Hanescu V.,Khaddari H.,1.06,10.0,2014
2014-04-08,Delbonis F.,Simon G.,1.72,2.0,2014
2014-04-09,Carreno-Busta P.,Kamke T.,1.44,2.62,2014
2014-04-09,Garcia-Lopez G.,Kukushkin M.,1.4,2.75,2014
2014-04-09,Vesely J.,Mayer L.,1.9,1.8,2014
2014-04-09,Nedovyesov A.,Haase R.,3.5,1.28,2014
2014-04-09,Montanes A.,De Schepper K.,1.28,3.5,2014
2014-04-09,Delbonis F.,Peliwo F.,1.12,6.0,2014
2014-04-09,Hanescu V.,Anderson K.,3.25,1.33,2014
2014-04-10,Carballes Baena R.,Sousa J.,3.75,1.25,2014
2014-04-10,Kuznetsov An.,Vesely J.,2.75,1.4,2014
2014-04-10,Garcia-Lopez G.,Berlocq C.,2.37,1.53,2014
2014-04-10,Paire B.,Montanes A.,2.62,1.44,2014
2014-04-10,Carreno-Busta P.,Nedovyesov A.,1.22,4.0,2014
2014-04-10,Granollers M.,Ramos A.,2.0,1.72,2014
2014-04-11,Delbonis F.,Hanescu V.,1.4,2.75,2014
2014-04-11,Granollers M.,Carreno-Busta P.,1.61,2.2,2014
2014-04-11,Garcia-Lopez G.,Paire B.,2.0,1.72,2014
2014-04-11,Carballes Baena R.,Kuznetsov An.,1.83,1.83,2014
2014-04-12,Granollers M.,Delbonis F.,2.1,1.72,2014
2014-04-12,Garcia-Lopez G.,Carballes Baena R.,1.3,3.5,2014
2014-04-13,Garcia-Lopez G.,Granollers M.,2.62,1.5,2014
2014-04-07,Brown D.,Williams R.,1.83,1.83,2014
2014-04-07,Sock J.,Karlovic I.,1.9,1.8,2014
2014-04-08,Querrey S.,Bogomolov A.,1.3,3.4,2014
2014-04-08,Gonzalez A.,Baghdatis M.,1.72,2.0,2014
2014-04-08,Russell M.,Gimeno-Traver D.,3.25,1.33,2014
2014-04-08,Young D.,Harrison R.,2.5,1.5,2014
2014-04-08,Becker B.,Ramirez-Hidalgo R.,2.62,1.44,2014
2014-04-08,Hewitt L.,Polansky P.,1.4,2.75,2014
2014-04-08,Johnson S.,Kudla D.,1.53,2.37,2014
2014-04-09,Lopez F.,Ginepri R.,1.33,3.25,2014
2014-04-09,Giraldo S.,Ebden M.,1.2,4.33,2014
2014-04-09,Monaco J.,Devvarman S.,1.16,5.0,2014
2014-04-09,Querrey S.,Hewitt L.,1.72,2.0,2014
2014-04-10,Brown D.,Isner J.,4.0,1.22,2014
2014-04-10,Young D.,Monaco J.,3.5,1.28,2014
2014-04-10,Verdasco F.,Johnson S.,1.4,2.75,2014
2014-04-10,Gonzalez A.,Lopez F.,2.62,1.44,2014
2014-04-10,Sock J.,Becker B.,1.25,3.75,2014
2014-04-10,Giraldo S.,Robredo T.,3.4,1.3,2014
2014-04-11,Almagro N.,Russell M.,1.08,8.0,2014
2014-04-11,Verdasco F.,Young D.,1.3,3.4,2014
2014-04-11,Giraldo S.,Gonzalez A.,1.44,2.62,2014
2014-04-12,Querrey S.,Brown D.,1.53,2.37,2014
2014-04-12,Almagro N.,Sock J.,1.2,4.33,2014
2014-04-12,Verdasco F.,Giraldo S.,1.5,2.62,2014
2014-04-12,Almagro N.,Querrey S.,1.2,4.5,2014
2014-04-13,Verdasco F.,Almagro N.,2.62,1.5,2014
2014-04-13,Dolgopolov O.,Gulbis E.,2.0,1.72,2014
2014-04-13,Chardy J.,Sijsling I.,1.25,3.75,2014
2014-04-13,Tursunov D.,Haase R.,2.5,1.5,2014
2014-04-13,Mahut N.,Thiem D.,3.75,1.25,2014
2014-04-14,Kohlschreiber P.,Bolelli S.,1.3,3.4,2014
2014-04-14,Stepanek R.,Karlovic I.,1.28,3.5,2014
2014-04-14,Fognini F.,Sousa J.,1.12,6.0,2014
2014-04-14,Montanes A.,Paire B.,1.83,1.83,2014
2014-04-14,Rosol L.,Donskoy E.,1.61,2.2,2014
2014-04-14,Ramos A.,Nieminen J.,1.83,1.83,2014
2014-04-14,Andujar P.,Roger-Vasselin E.,1.61,2.2,2014
2014-04-14,Bautista R.,Pospisil V.,1.12,6.0,2014
2014-04-14,Robredo T.,Goffin D.,1.28,3.5,2014
2014-04-15,Lu Y.H.,Delbonis F.,5.5,1.14,2014
2014-04-15,Seppi A.,Youzhny M.,1.72,2.0,2014
2014-04-15,Gabashvili T.,Simon G.,2.62,1.44,2014
2014-04-15,Llodra M.,Janowicz J.,2.25,1.57,2014
2014-04-15,Benneteau J.,Melzer J.,1.2,4.33,2014
2014-04-15,Carreno-Busta P.,Dodig I.,1.57,2.25,2014
2014-04-15,Garcia-Lopez G.,Balleret B.,1.12,6.0,2014
2014-04-15,Dimitrov G.,Granollers M.,1.3,3.4,2014
2014-04-15,Cilic M.,Matosevic M.,1.11,6.5,2014
2014-04-15,Monfils G.,Anderson K.,1.4,2.75,2014
2014-04-15,Almagro N.,Mathieu P.H.,1.3,3.4,2014
2014-04-15,Tsonga J.W.,Kohlschreiber P.,1.5,2.5,2014
2014-04-15,Djokovic N.,Montanes A.,1.01,21.0,2014
2014-04-15,Ferrer D.,Chardy J.,1.08,8.0,2014
2014-04-15,Berdych T.,Tursunov D.,1.07,9.0,2014
2014-04-16,Fognini F.,Bautista R.,1.38,2.87,2014
2014-04-16,Rosol L.,Llodra M.,1.83,1.83,2014
2014-04-16,Raonic M.,Lu Y.H.,1.18,4.5,2014
2014-04-16,Seppi A.,Andujar P.,1.72,2.0,2014
2014-04-16,Federer R.,Stepanek R.,1.08,8.0,2014
2014-04-16,Robredo T.,Benneteau J.,1.2,4.33,2014
2014-04-16,Nadal R.,Gabashvili T.,1.005,29.0,2014
2014-04-16,Dimitrov G.,Ramos A.,1.25,3.75,2014
2014-04-16,Almagro N.,Mahut N.,1.1,7.0,2014
2014-04-16,Wawrinka S.,Cilic M.,1.5,2.5,2014
2014-04-16,Garcia-Lopez G.,Dolgopolov O.,3.5,1.28,2014
2014-04-16,Carreno-Busta P.,Monfils G.,3.75,1.25,2014
2014-04-17,Raonic M.,Robredo T.,2.0,1.72,2014
2014-04-17,Tsonga J.W.,Fognini F.,2.0,1.72,2014
2014-04-17,Nadal R.,Seppi A.,1.01,26.0,2014
2014-04-17,Wawrinka S.,Almagro N.,1.25,3.75,2014
2014-04-17,Ferrer D.,Dimitrov G.,1.33,3.25,2014
2014-04-17,Federer R.,Rosol L.,1.06,10.0,2014
2014-04-17,Garcia-Lopez G.,Berdych T.,4.33,1.2,2014
2014-04-17,Djokovic N.,Carreno-Busta P.,1.01,26.0,2014
2014-04-18,Wawrinka S.,Raonic M.,1.28,3.75,2014
2014-04-18,Ferrer D.,Nadal R.,8.0,1.08,2014
2014-04-18,Federer R.,Tsonga J.W.,1.25,4.0,2014
2014-04-18,Djokovic N.,Garcia-Lopez G.,1.01,21.0,2014
2014-04-19,Wawrinka S.,Ferrer D.,2.1,1.72,2014
2014-04-19,Federer R.,Djokovic N.,3.75,1.28,2014
2014-04-20,Wawrinka S.,Federer R.,2.3,1.61,2014
2014-04-21,Gabashvili T.,Przysiezny M.,1.22,4.0,2014
2014-04-21,Giraldo S.,Sijsling I.,1.28,3.5,2014
